PURCHASE ORDER #,START SHIP DATE,END SHIP DATE,EVENT_ID,EVENT_START_DATE,EVENT_END_DATE
22466442,1/24/20,2/14/20,314865,5/14/20 8:00,5/17/20 8:00
22466443,1/24/20,2/14/20,314866,5/14/20 8:00,5/17/20 8:00
22466444,1/24/20,2/14/20,314867,5/14/20 8:00,5/17/20 8:00
22466445,1/24/20,2/14/20,314868,5/14/20 8:00,5/17/20 8:00
22466446,1/24/20,2/14/20,314869,5/14/20 8:00,5/17/20 8:00
22466447,1/24/20,2/14/20,314870,5/14/20 8:00,5/17/20 8:00
22466448,1/24/20,2/14/20,314871,5/14/20 8:00,5/17/20 8:00
22466449,1/24/20,2/14/20,314872,5/14/20 8:00,5/17/20 8:00
22466450,1/24/20,2/14/20,316841,5/14/20 8:00,5/17/20 8:00
22466451,1/24/20,2/14/20,316842,5/14/20 8:00,5/17/20 8:00
22466452,1/24/20,2/14/20,316843,5/14/20 8:00,5/17/20 8:00
22466453,1/24/20,2/14/20,316844,5/14/20 8:00,5/17/20 8:00
22466454,1/24/20,2/14/20,316845,5/14/20 8:00,5/17/20 8:00
22466455,1/24/20,2/14/20,316846,5/14/20 8:00,5/17/20 8:00
22466456,1/24/20,2/14/20,316993,5/14/20 8:00,5/17/20 8:00
22466457,1/24/20,2/14/20,317001,5/14/20 8:00,5/17/20 8:00
22466458,1/24/20,2/14/20,317010,5/14/20 8:00,5/17/20 8:00
22466459,1/24/20,2/14/20,317015,5/14/20 8:00,5/17/20 8:00
22466460,1/24/20,2/14/20,317035,5/14/20 8:00,5/17/20 8:00
22466461,1/24/20,2/14/20,317054,5/14/20 8:00,5/17/20 8:00
22466462,1/24/20,2/14/20,317055,5/14/20 8:00,5/17/20 8:00
22466463,1/24/20,2/14/20,317056,5/14/20 8:00,5/17/20 8:00
22466464,1/24/20,2/14/20,314874,5/14/20 8:00,5/17/20 8:00
22466465,1/24/20,2/14/20,314875,5/14/20 8:00,5/17/20 8:00
22466466,1/24/20,2/14/20,316822,5/14/20 8:00,5/17/20 8:00
22466467,1/24/20,2/14/20,316823,5/14/20 8:00,5/17/20 8:00
22466735,1/24/20,2/14/20,316824,5/14/20 8:00,5/17/20 8:00
22467108,1/24/20,2/14/20,314876,5/14/20 8:00,5/17/20 8:00
22467109,1/24/20,2/14/20,314877,5/14/20 8:00,5/17/20 8:00
22467110,1/24/20,2/14/20,314878,5/14/20 8:00,5/17/20 8:00
22467111,1/24/20,2/14/20,314879,5/14/20 8:00,5/17/20 8:00
22467113,1/24/20,2/14/20,314880,5/14/20 8:00,5/17/20 8:00
22467114,1/24/20,2/14/20,314881,5/14/20 8:00,5/17/20 8:00
22467115,1/24/20,2/14/20,316825,5/14/20 8:00,5/17/20 8:00
22467116,1/24/20,2/14/20,314882,5/14/20 8:00,5/17/20 8:00
22467117,1/24/20,2/14/20,316826,5/14/20 8:00,5/17/20 8:00
22467118,1/24/20,2/14/20,314883,5/14/20 8:00,5/17/20 8:00
22467119,1/24/20,2/14/20,316827,5/14/20 8:00,5/17/20 8:00
22467120,1/24/20,2/14/20,314884,5/14/20 8:00,5/17/20 8:00
22467121,1/24/20,2/14/20,314885,5/14/20 8:00,5/17/20 8:00
22467122,1/24/20,2/14/20,314886,5/14/20 8:00,5/17/20 8:00
22467123,1/24/20,2/14/20,316828,5/14/20 8:00,5/17/20 8:00
22467124,1/24/20,2/14/20,316829,5/14/20 8:00,5/17/20 8:00
22467125,1/24/20,2/14/20,314887,5/14/20 8:00,5/17/20 8:00
22467126,1/24/20,2/14/20,314888,5/14/20 8:00,5/17/20 8:00
22467128,1/24/20,2/14/20,314889,5/14/20 8:00,5/17/20 8:00
22467129,1/24/20,2/14/20,314890,5/14/20 8:00,5/17/20 8:00
22467130,1/24/20,2/14/20,314891,5/14/20 8:00,5/17/20 8:00
22467131,1/24/20,2/14/20,314892,5/14/20 8:00,5/17/20 8:00
22467132,1/24/20,2/14/20,314893,5/14/20 8:00,5/17/20 8:00
22467133,1/24/20,2/14/20,314894,5/14/20 8:00,5/17/20 8:00
22467134,1/24/20,2/14/20,314895,5/14/20 8:00,5/17/20 8:00
22467135,1/24/20,2/14/20,314896,5/14/20 8:00,5/17/20 8:00
22467136,1/24/20,2/14/20,314897,5/14/20 8:00,5/17/20 8:00
22467137,1/24/20,2/14/20,314898,5/14/20 8:00,5/17/20 8:00
22467138,1/24/20,2/14/20,314899,5/14/20 8:00,5/17/20 8:00
22467139,1/24/20,2/14/20,314900,5/14/20 8:00,5/17/20 8:00
22467140,1/24/20,2/14/20,314901,5/14/20 8:00,5/17/20 8:00
22467141,1/24/20,2/14/20,314902,5/14/20 8:00,5/17/20 8:00
22467142,1/24/20,2/14/20,314903,5/14/20 8:00,5/17/20 8:00
22467143,1/24/20,2/14/20,316830,5/14/20 8:00,5/17/20 8:00
22467144,1/24/20,2/14/20,314904,5/14/20 8:00,5/17/20 8:00
22467145,1/24/20,2/14/20,314905,5/14/20 8:00,5/17/20 8:00
22467146,1/24/20,2/14/20,314906,5/14/20 8:00,5/17/20 8:00
22467147,1/24/20,2/14/20,316832,5/14/20 8:00,5/17/20 8:00
22467148,1/24/20,2/14/20,314907,5/14/20 8:00,5/17/20 8:00
22467149,1/24/20,2/14/20,314908,5/14/20 8:00,5/17/20 8:00
22467150,1/24/20,2/14/20,316833,5/14/20 8:00,5/17/20 8:00
22467151,1/24/20,2/14/20,314909,5/14/20 8:00,5/17/20 8:00
22467153,1/24/20,2/14/20,314910,5/14/20 8:00,5/17/20 8:00
22467154,1/24/20,2/14/20,316834,5/14/20 8:00,5/17/20 8:00
22467155,1/24/20,2/14/20,314911,5/14/20 8:00,5/17/20 8:00
22467156,1/24/20,2/14/20,316835,5/14/20 8:00,5/17/20 8:00
22467157,1/24/20,2/14/20,314912,5/14/20 8:00,5/17/20 8:00
22467158,1/24/20,2/14/20,314913,5/14/20 8:00,5/17/20 8:00
22467159,1/24/20,2/14/20,316836,5/14/20 8:00,5/17/20 8:00
22467160,1/24/20,2/14/20,314914,5/14/20 8:00,5/17/20 8:00
22467355,1/24/20,2/14/20,314915,5/14/20 8:00,5/17/20 8:00
22467407,1/24/20,2/14/20,314916,5/14/20 8:00,5/17/20 8:00
22467408,1/24/20,2/14/20,314917,5/14/20 8:00,5/17/20 8:00
22467409,1/24/20,2/14/20,314918,5/14/20 8:00,5/17/20 8:00
22467410,1/24/20,2/14/20,314919,5/14/20 8:00,5/17/20 8:00
22467411,1/24/20,2/14/20,314920,5/14/20 8:00,5/17/20 8:00
22467412,1/24/20,2/14/20,314921,5/14/20 8:00,5/17/20 8:00
22467413,1/24/20,2/14/20,314922,5/14/20 8:00,5/17/20 8:00
22467414,1/24/20,2/14/20,314923,5/14/20 8:00,5/17/20 8:00
22467415,1/24/20,2/14/20,314924,5/14/20 8:00,5/17/20 8:00
22467416,1/24/20,2/14/20,314925,5/14/20 8:00,5/17/20 8:00
22467417,1/24/20,2/14/20,314926,5/14/20 8:00,5/17/20 8:00
22467418,1/24/20,2/14/20,314927,5/14/20 8:00,5/17/20 8:00
22467419,1/24/20,2/14/20,314928,5/14/20 8:00,5/17/20 8:00
22467420,1/24/20,2/14/20,314929,5/14/20 8:00,5/17/20 8:00
22467421,1/24/20,2/14/20,314931,5/14/20 8:00,5/17/20 8:00
22467422,1/24/20,2/14/20,314932,5/14/20 8:00,5/17/20 8:00
22467423,1/24/20,2/14/20,314933,5/14/20 8:00,5/17/20 8:00
22467424,1/24/20,2/14/20,314934,5/14/20 8:00,5/17/20 8:00
22467425,1/24/20,2/14/20,314935,5/14/20 8:00,5/17/20 8:00
22467426,1/24/20,2/14/20,314936,5/14/20 8:00,5/17/20 8:00
22467427,1/24/20,2/14/20,314937,5/14/20 8:00,5/17/20 8:00
22467428,1/24/20,2/14/20,314938,5/14/20 8:00,5/17/20 8:00
22467429,1/24/20,2/14/20,314939,5/14/20 8:00,5/17/20 8:00
22467431,1/24/20,2/14/20,314940,5/14/20 8:00,5/17/20 8:00
22467432,1/24/20,2/14/20,314941,5/14/20 8:00,5/17/20 8:00
22467433,1/24/20,2/14/20,314942,5/14/20 8:00,5/17/20 8:00
22467434,1/24/20,2/14/20,314943,5/14/20 8:00,5/17/20 8:00
22467435,1/24/20,2/14/20,314944,5/14/20 8:00,5/17/20 8:00
22467436,1/24/20,2/14/20,314945,5/14/20 8:00,5/17/20 8:00
22467437,1/24/20,2/14/20,314946,5/14/20 8:00,5/17/20 8:00
22467438,1/24/20,2/14/20,314947,5/14/20 8:00,5/17/20 8:00
22467439,1/24/20,2/14/20,314948,5/14/20 8:00,5/17/20 8:00
22467440,1/24/20,2/14/20,314949,5/14/20 8:00,5/17/20 8:00
22467441,1/24/20,2/14/20,314950,5/14/20 8:00,5/17/20 8:00
22467442,1/24/20,2/14/20,314951,5/14/20 8:00,5/17/20 8:00
22467443,1/24/20,2/14/20,314952,5/14/20 8:00,5/17/20 8:00
22467444,1/24/20,2/14/20,314953,5/14/20 8:00,5/17/20 8:00
22467445,1/24/20,2/14/20,314954,5/14/20 8:00,5/17/20 8:00
22467446,1/24/20,2/14/20,314955,5/14/20 8:00,5/17/20 8:00
22467447,1/24/20,2/14/20,314956,5/14/20 8:00,5/17/20 8:00
22467448,1/24/20,2/14/20,314957,5/14/20 8:00,5/17/20 8:00
22467449,1/24/20,2/14/20,317057,5/14/20 8:00,5/17/20 8:00
22467450,1/24/20,2/14/20,317058,5/14/20 8:00,5/17/20 8:00
22467451,1/24/20,2/14/20,C,5/14/20 8:00,5/17/20 8:00
22467452,1/24/20,2/14/20,C,5/14/20 8:00,5/17/20 8:00
22467453,1/24/20,2/14/20,317059,5/14/20 8:00,5/17/20 8:00
22467454,1/24/20,2/14/20,317060,5/14/20 8:00,5/17/20 8:00
22467455,1/24/20,2/14/20,317061,5/14/20 8:00,5/17/20 8:00
22467456,1/24/20,2/14/20,317062,5/14/20 8:00,5/17/20 8:00
22467457,1/24/20,2/14/20,317063,5/14/20 8:00,5/17/20 8:00
22467859,1/24/20,2/14/20,314958,5/14/20 8:00,5/17/20 8:00
22467860,1/24/20,2/14/20,314959,5/14/20 8:00,5/17/20 8:00
22467861,1/24/20,2/14/20,314960,5/14/20 8:00,5/17/20 8:00
22467862,1/24/20,2/14/20,314961,5/14/20 8:00,5/17/20 8:00
22467863,1/24/20,2/14/20,317065,5/14/20 8:00,5/17/20 8:00
22467864,1/24/20,2/14/20,314962,5/14/20 8:00,5/17/20 8:00
22467865,1/24/20,2/14/20,314963,5/14/20 8:00,5/17/20 8:00
22467866,1/24/20,2/14/20,314964,5/14/20 8:00,5/17/20 8:00
22467867,1/24/20,2/14/20,314965,5/14/20 8:00,5/17/20 8:00
22467868,1/24/20,2/14/20,314966,5/14/20 8:00,5/17/20 8:00
22467869,1/24/20,2/14/20,314968,5/14/20 8:00,5/17/20 8:00
22467870,1/24/20,2/14/20,314969,5/14/20 8:00,5/17/20 8:00
22467871,1/24/20,2/14/20,314970,5/14/20 8:00,5/17/20 8:00
22467872,1/24/20,2/14/20,317066,5/14/20 8:00,5/17/20 8:00
22467874,1/24/20,2/14/20,317068,5/14/20 8:00,5/17/20 8:00
22467875,1/24/20,2/14/20,314971,5/14/20 8:00,5/17/20 8:00
22467877,1/24/20,2/14/20,314972,5/14/20 8:00,5/17/20 8:00
22467878,1/24/20,2/14/20,314973,5/14/20 8:00,5/17/20 8:00
22467879,1/24/20,2/14/20,314974,5/14/20 8:00,5/17/20 8:00
22467880,1/24/20,2/14/20,314975,5/14/20 8:00,5/17/20 8:00
22467881,1/24/20,2/14/20,314976,5/14/20 8:00,5/17/20 8:00
22467882,1/24/20,2/14/20,314977,5/14/20 8:00,5/17/20 8:00
22467883,1/24/20,2/14/20,314978,5/14/20 8:00,5/17/20 8:00
22467884,1/24/20,2/14/20,317069,5/14/20 8:00,5/17/20 8:00
22467885,1/24/20,2/14/20,314979,5/14/20 8:00,5/17/20 8:00
22467886,1/24/20,2/14/20,317070,5/14/20 8:00,5/17/20 8:00
22467887,1/24/20,2/14/20,314980,5/14/20 8:00,5/17/20 8:00
22467888,1/24/20,2/14/20,314981,5/14/20 8:00,5/17/20 8:00
22467890,1/24/20,2/14/20,314982,5/14/20 8:00,5/17/20 8:00
22467891,1/24/20,2/14/20,317071,5/14/20 8:00,5/17/20 8:00
22467892,1/24/20,2/14/20,314983,5/14/20 8:00,5/17/20 8:00
22467893,1/24/20,2/14/20,314984,5/14/20 8:00,5/17/20 8:00
22467894,1/24/20,2/14/20,317072,5/14/20 8:00,5/17/20 8:00
22467896,1/24/20,2/14/20,314985,5/14/20 8:00,5/17/20 8:00
22467897,1/24/20,2/14/20,317073,5/14/20 8:00,5/17/20 8:00
22467899,1/24/20,2/14/20,314986,5/14/20 8:00,5/17/20 8:00
22467900,1/24/20,2/14/20,314987,5/14/20 8:00,5/17/20 8:00
22467901,1/24/20,2/14/20,317075,5/14/20 8:00,5/17/20 8:00
22467903,1/24/20,2/14/20,314989,5/14/20 8:00,5/17/20 8:00
22467904,1/24/20,2/14/20,314990,5/14/20 8:00,5/17/20 8:00
22467906,1/24/20,2/14/20,317078,5/14/20 8:00,5/17/20 8:00
22467908,1/24/20,2/14/20,314991,5/14/20 8:00,5/17/20 8:00
22467909,1/24/20,2/14/20,314992,5/14/20 8:00,5/17/20 8:00
22467910,1/24/20,2/14/20,317079,5/14/20 8:00,5/17/20 8:00
22467911,1/24/20,2/14/20,314993,5/14/20 8:00,5/17/20 8:00
22467912,1/24/20,2/14/20,314994,5/14/20 8:00,5/17/20 8:00
22467913,1/24/20,2/14/20,314995,5/14/20 8:00,5/17/20 8:00
22467914,1/24/20,2/14/20,314996,5/14/20 8:00,5/17/20 8:00
22467915,1/24/20,2/14/20,317081,5/14/20 8:00,5/17/20 8:00
22467916,1/24/20,2/14/20,314997,5/14/20 8:00,5/17/20 8:00
22467917,1/24/20,2/14/20,314998,5/14/20 8:00,5/17/20 8:00
22467919,1/24/20,2/14/20,314999,5/14/20 8:00,5/17/20 8:00
22467920,1/24/20,2/14/20,315000,5/14/20 8:00,5/17/20 8:00
22469632,1/24/20,2/14/20,315001,5/14/20 8:00,5/17/20 8:00
22469633,1/24/20,2/14/20,315002,5/14/20 8:00,5/17/20 8:00
22469634,1/24/20,2/14/20,317094,5/14/20 8:00,5/17/20 8:00
22469635,1/24/20,2/14/20,315003,5/14/20 8:00,5/17/20 8:00
22469636,1/24/20,2/14/20,315004,5/14/20 8:00,5/17/20 8:00
22469638,1/24/20,2/14/20,315005,5/14/20 8:00,5/17/20 8:00
22469639,1/24/20,2/14/20,317994,5/14/20 8:00,5/17/20 8:00
22469640,1/24/20,2/14/20,315006,5/14/20 8:00,5/17/20 8:00
22469641,1/24/20,2/14/20,315007,5/14/20 8:00,5/17/20 8:00
22469642,1/24/20,2/14/20,315008,5/14/20 8:00,5/17/20 8:00
22469643,1/24/20,2/14/20,317995,5/14/20 8:00,5/17/20 8:00
22469644,1/24/20,2/14/20,315009,5/14/20 8:00,5/17/20 8:00
22469645,1/24/20,2/14/20,315010,5/14/20 8:00,5/17/20 8:00
22469646,1/24/20,2/14/20,315011,5/14/20 8:00,5/17/20 8:00
22469647,1/24/20,2/14/20,315012,5/14/20 8:00,5/17/20 8:00
22469648,1/24/20,2/14/20,315013,5/14/20 8:00,5/17/20 8:00
22469649,1/24/20,2/14/20,315014,5/14/20 8:00,5/17/20 8:00
22469650,1/24/20,2/14/20,315015,5/14/20 8:00,5/17/20 8:00
22469652,1/24/20,2/14/20,315016,5/14/20 8:00,5/17/20 8:00
22469653,1/24/20,2/14/20,315017,5/14/20 8:00,5/17/20 8:00
22469654,1/24/20,2/14/20,315018,5/14/20 8:00,5/17/20 8:00
22469655,1/24/20,2/14/20,315019,5/14/20 8:00,5/17/20 8:00
22469657,1/24/20,2/14/20,315020,5/14/20 8:00,5/17/20 8:00
22469658,1/24/20,2/14/20,315021,5/14/20 8:00,5/17/20 8:00
22469659,1/24/20,2/14/20,315022,5/14/20 8:00,5/17/20 8:00
22469660,1/24/20,2/14/20,315023,5/14/20 8:00,5/17/20 8:00
22469661,1/24/20,2/14/20,315024,5/14/20 8:00,5/17/20 8:00
22469662,1/24/20,2/14/20,315025,5/14/20 8:00,5/17/20 8:00
22469663,1/24/20,2/14/20,315026,5/14/20 8:00,5/17/20 8:00
22469664,1/24/20,2/14/20,315027,5/14/20 8:00,5/17/20 8:00
22469665,1/24/20,2/14/20,315028,5/14/20 8:00,5/17/20 8:00
22469666,1/24/20,2/14/20,315029,5/14/20 8:00,5/17/20 8:00
22469667,1/24/20,2/14/20,315034,5/14/20 8:00,5/17/20 8:00
22469668,1/24/20,2/14/20,315033,5/14/20 8:00,5/17/20 8:00
22469669,1/24/20,2/14/20,317601,5/14/20 8:00,5/17/20 8:00
22469670,1/24/20,2/14/20,315030,5/14/20 8:00,5/17/20 8:00
22469671,1/24/20,2/14/20,317602,5/14/20 8:00,5/17/20 8:00
22469672,1/24/20,2/14/20,315031,5/14/20 8:00,5/17/20 8:00
22469673,1/24/20,2/14/20,315041,5/14/20 8:00,5/17/20 8:00
22469674,1/24/20,2/14/20,315039,5/14/20 8:00,5/17/20 8:00
22469675,1/24/20,2/14/20,315032,5/14/20 8:00,5/17/20 8:00
22469676,1/24/20,2/14/20,315040,5/14/20 8:00,5/17/20 8:00
22469677,1/24/20,2/14/20,315035,5/14/20 8:00,5/17/20 8:00
22469678,1/24/20,2/14/20,315036,5/14/20 8:00,5/17/20 8:00
22469679,1/24/20,2/14/20,315037,5/14/20 8:00,5/17/20 8:00
22469680,1/24/20,2/14/20,315038,5/14/20 8:00,5/17/20 8:00
22469681,1/24/20,2/14/20,317600,5/14/20 8:00,5/17/20 8:00
22469683,1/24/20,2/14/20,317616,5/14/20 8:00,5/17/20 8:00
22469684,1/24/20,2/14/20,317607,5/14/20 8:00,5/17/20 8:00
22469686,1/24/20,2/14/20,317104,5/14/20 8:00,5/17/20 8:00
22469687,1/24/20,2/14/20,315042,5/14/20 8:00,5/17/20 8:00
22469688,1/24/20,2/14/20,317614,5/14/20 8:00,5/17/20 8:00
22469689,1/24/20,2/14/20,317606,5/14/20 8:00,5/17/20 8:00
22469690,1/24/20,2/14/20,317608,5/14/20 8:00,5/17/20 8:00
22469691,1/24/20,2/14/20,317613,5/14/20 8:00,5/17/20 8:00
22469692,1/24/20,2/14/20,317604,5/14/20 8:00,5/17/20 8:00
22469693,1/24/20,2/14/20,317609,5/14/20 8:00,5/17/20 8:00
22469694,1/24/20,2/14/20,317603,5/14/20 8:00,5/17/20 8:00
22469695,1/24/20,2/14/20,317619,5/14/20 8:00,5/17/20 8:00
22469696,1/24/20,2/14/20,317611,5/14/20 8:00,5/17/20 8:00
22469697,1/24/20,2/14/20,317617,5/14/20 8:00,5/17/20 8:00
22469698,1/24/20,2/14/20,317615,5/14/20 8:00,5/17/20 8:00
22469699,1/24/20,2/14/20,317605,5/14/20 8:00,5/17/20 8:00
22469700,1/24/20,2/14/20,317618,5/14/20 8:00,5/17/20 8:00
22469701,1/24/20,2/14/20,317610,5/14/20 8:00,5/17/20 8:00
22469702,1/24/20,2/14/20,317612,5/14/20 8:00,5/17/20 8:00
22469703,1/24/20,2/14/20,317756,5/14/20 8:00,5/17/20 8:00
22469704,1/24/20,2/14/20,317758,5/14/20 8:00,5/17/20 8:00
22469705,1/24/20,2/14/20,317755,5/14/20 8:00,5/17/20 8:00
22469706,1/24/20,2/14/20,317751,5/14/20 8:00,5/17/20 8:00
22469707,1/24/20,2/14/20,317760,5/14/20 8:00,5/17/20 8:00
22469708,1/24/20,2/14/20,317752,5/14/20 8:00,5/17/20 8:00
22469709,1/24/20,2/14/20,317759,5/14/20 8:00,5/17/20 8:00
22469710,1/24/20,2/14/20,317762,5/14/20 8:00,5/17/20 8:00
22469711,1/24/20,2/14/20,317761,5/14/20 8:00,5/17/20 8:00
22469712,1/24/20,2/14/20,317767,5/14/20 8:00,5/17/20 8:00
22469713,1/24/20,2/14/20,317105,5/14/20 8:00,5/17/20 8:00
22469714,1/24/20,2/14/20,317106,5/14/20 8:00,5/17/20 8:00
22469715,1/24/20,2/14/20,317764,5/14/20 8:00,5/17/20 8:00
22469716,1/24/20,2/14/20,317768,5/14/20 8:00,5/17/20 8:00
22469717,1/24/20,2/14/20,317766,5/14/20 8:00,5/17/20 8:00
22469718,1/24/20,2/14/20,317765,5/14/20 8:00,5/17/20 8:00
22469719,1/24/20,2/14/20,317642,5/14/20 8:00,5/17/20 8:00
22469720,1/24/20,2/14/20,317647,5/14/20 8:00,5/17/20 8:00
22469721,1/24/20,2/14/20,317648,5/14/20 8:00,5/17/20 8:00
22469722,1/24/20,2/14/20,317645,5/14/20 8:00,5/17/20 8:00
22469723,1/24/20,2/14/20,317640,5/14/20 8:00,5/17/20 8:00
22469724,1/24/20,2/14/20,317641,5/14/20 8:00,5/17/20 8:00
22469725,1/24/20,2/14/20,317651,5/14/20 8:00,5/17/20 8:00
22469726,1/24/20,2/14/20,317637,5/14/20 8:00,5/17/20 8:00
22469727,1/24/20,2/14/20,317646,5/14/20 8:00,5/17/20 8:00
22469728,1/24/20,2/14/20,317650,5/14/20 8:00,5/17/20 8:00
22469733,1/24/20,2/14/20,317649,5/14/20 8:00,5/17/20 8:00
22469734,1/24/20,2/14/20,317643,5/14/20 8:00,5/17/20 8:00
22469735,1/24/20,2/14/20,317638,5/14/20 8:00,5/17/20 8:00
22469736,1/24/20,2/14/20,317639,5/14/20 8:00,5/17/20 8:00
22469742,1/24/20,2/14/20,317636,5/14/20 8:00,5/17/20 8:00
22469745,1/24/20,2/14/20,315043,5/14/20 8:00,5/17/20 8:00
22469747,1/24/20,2/14/20,317982,5/14/20 8:00,5/17/20 8:00
22469756,1/24/20,2/14/20,317983,5/14/20 8:00,5/17/20 8:00
22469758,1/24/20,2/14/20,317984,5/14/20 8:00,5/17/20 8:00
22469760,1/24/20,2/14/20,315045,5/14/20 8:00,5/17/20 8:00
22469762,1/24/20,2/14/20,315046,5/14/20 8:00,5/17/20 8:00
22469764,1/24/20,2/14/20,317985,5/14/20 8:00,5/17/20 8:00
22469766,1/24/20,2/14/20,317986,5/14/20 8:00,5/17/20 8:00
22469771,1/24/20,2/14/20,317987,5/14/20 8:00,5/17/20 8:00
22469773,1/24/20,2/14/20,317988,5/14/20 8:00,5/17/20 8:00
22469775,1/24/20,2/14/20,315047,5/14/20 8:00,5/17/20 8:00
22469777,1/24/20,2/14/20,315048,5/14/20 8:00,5/17/20 8:00
22469779,1/24/20,2/14/20,317989,5/14/20 8:00,5/17/20 8:00
22469781,1/24/20,2/14/20,317990,5/14/20 8:00,5/17/20 8:00
22469783,1/24/20,2/14/20,315049,5/14/20 8:00,5/17/20 8:00
22469784,1/24/20,2/14/20,315050,5/14/20 8:00,5/17/20 8:00
22469786,1/24/20,2/14/20,317991,5/14/20 8:00,5/17/20 8:00
22469787,1/24/20,2/14/20,317992,5/14/20 8:00,5/17/20 8:00
22469788,1/24/20,2/14/20,317993,5/14/20 8:00,5/17/20 8:00
22469799,1/24/20,2/14/20,317107,5/14/20 8:00,5/17/20 8:00
22469800,1/24/20,2/14/20,317108,5/14/20 8:00,5/17/20 8:00
22469802,1/24/20,2/14/20,317996,5/14/20 8:00,5/17/20 8:00
22469803,1/24/20,2/14/20,317997,5/14/20 8:00,5/17/20 8:00
22469804,1/24/20,2/14/20,317998,5/14/20 8:00,5/17/20 8:00
22469805,1/24/20,2/14/20,316212,5/14/20 8:00,5/17/20 8:00
22469807,1/24/20,2/14/20,317109,5/14/20 8:00,5/17/20 8:00
22470146,1/24/20,2/14/20,318022,5/14/20 8:00,5/17/20 8:00
22470147,1/24/20,2/14/20,318024,5/14/20 8:00,5/17/20 8:00
22470148,1/24/20,2/14/20,315052,5/14/20 8:00,5/17/20 8:00
22470149,1/24/20,2/14/20,315053,5/14/20 8:00,5/17/20 8:00
22470150,1/24/20,2/14/20,315054,5/14/20 8:00,5/17/20 8:00
22470151,1/24/20,2/14/20,315055,5/14/20 8:00,5/17/20 8:00
22470152,1/24/20,2/14/20,315056,5/14/20 8:00,5/17/20 8:00
22470153,1/24/20,2/14/20,315057,5/14/20 8:00,5/17/20 8:00
22470154,1/24/20,2/14/20,318027,5/14/20 8:00,5/17/20 8:00
22470155,1/24/20,2/14/20,318028,5/14/20 8:00,5/17/20 8:00
22470157,1/24/20,2/14/20,318029,5/14/20 8:00,5/17/20 8:00
22470158,1/24/20,2/14/20,318030,5/14/20 8:00,5/17/20 8:00
22470160,1/24/20,2/14/20,318031,5/14/20 8:00,5/17/20 8:00
22470161,1/24/20,2/14/20,315058,5/14/20 8:00,5/17/20 8:00
22470163,1/24/20,2/14/20,315059,5/14/20 8:00,5/17/20 8:00
22470164,1/24/20,2/14/20,318032,5/14/20 8:00,5/17/20 8:00
22470166,1/24/20,2/14/20,318033,5/14/20 8:00,5/17/20 8:00
22470167,1/24/20,2/14/20,318034,5/14/20 8:00,5/17/20 8:00
22470168,1/24/20,2/14/20,318035,5/14/20 8:00,5/17/20 8:00
22470170,1/24/20,2/14/20,315060,5/14/20 8:00,5/17/20 8:00
22470171,1/24/20,2/14/20,315061,5/14/20 8:00,5/17/20 8:00
22470172,1/24/20,2/14/20,315062,5/14/20 8:00,5/17/20 8:00
22470173,1/24/20,2/14/20,315064,5/14/20 8:00,5/17/20 8:00
22470174,1/24/20,2/14/20,315065,5/14/20 8:00,5/17/20 8:00
22470175,1/24/20,2/14/20,318036,5/14/20 8:00,5/17/20 8:00
22470176,1/24/20,2/14/20,318037,5/14/20 8:00,5/17/20 8:00
22470177,1/24/20,2/14/20,315066,5/14/20 8:00,5/17/20 8:00
22470178,1/24/20,2/14/20,315067,5/14/20 8:00,5/17/20 8:00
22470179,1/24/20,2/14/20,315068,5/14/20 8:00,5/17/20 8:00
22470180,1/24/20,2/14/20,315069,5/14/20 8:00,5/17/20 8:00
22470181,1/24/20,2/14/20,315070,5/14/20 8:00,5/17/20 8:00
22470182,1/24/20,2/14/20,315071,5/14/20 8:00,5/17/20 8:00
22470183,1/24/20,2/14/20,315072,5/14/20 8:00,5/17/20 8:00
22470184,1/24/20,2/14/20,315073,5/14/20 8:00,5/17/20 8:00
22470185,1/24/20,2/14/20,315075,5/14/20 8:00,5/17/20 8:00
22470186,1/24/20,2/14/20,315076,5/14/20 8:00,5/17/20 8:00
22470187,1/24/20,2/14/20,315077,5/14/20 8:00,5/17/20 8:00
22470188,1/24/20,2/14/20,315078,5/14/20 8:00,5/17/20 8:00
22470197,1/24/20,2/14/20,315079,5/14/20 8:00,5/17/20 8:00
22470198,1/24/20,2/14/20,315080,5/14/20 8:00,5/17/20 8:00
22470200,1/24/20,2/14/20,315081,5/14/20 8:00,5/17/20 8:00
22470201,1/24/20,2/14/20,315082,5/14/20 8:00,5/17/20 8:00
22470203,1/24/20,2/14/20,315083,5/14/20 8:00,5/17/20 8:00
22470204,1/24/20,2/14/20,315084,5/14/20 8:00,5/17/20 8:00
22470205,1/24/20,2/14/20,315085,5/14/20 8:00,5/17/20 8:00
22470207,1/24/20,2/14/20,315086,5/14/20 8:00,5/17/20 8:00
22470208,1/24/20,2/14/20,315087,5/14/20 8:00,5/17/20 8:00
22470209,1/24/20,2/14/20,318002,5/14/20 8:00,5/17/20 8:00
22470211,1/24/20,2/14/20,318006,5/14/20 8:00,5/17/20 8:00
22470212,1/24/20,2/14/20,318004,5/14/20 8:00,5/17/20 8:00
22470214,1/24/20,2/14/20,317110,5/14/20 8:00,5/17/20 8:00
22470215,1/24/20,2/14/20,315089,5/14/20 8:00,5/17/20 8:00
22470521,1/24/20,2/14/20,318016,5/14/20 8:00,5/17/20 8:00
